Building Name,Floor Number,Short Name of Space,Full Name of Space,Space Type,Capacity,Space Function,Level Number,Calculated Square Footage,X,Y,building_id,room_id,room_name,Hour,Length of Class,building_name,abbr_building_name,class_number
SMI,2,278,SMI278,Classroom,49,Classroom,2,810,-111.781381,43.819093,17,323,278 Classroom,690,60,Smith,SMI,278
SMI,2,278,SMI278,Classroom,49,Classroom,2,810,-111.781381,43.819093,17,323,278 Classroom,765,60,Smith,SMI,278
SMI,2,278,SMI278,Classroom,49,Classroom,2,810,-111.781381,43.819093,17,323,278 Classroom,540,60,Smith,SMI,278
SMI,2,278,SMI278,Classroom,49,Classroom,2,810,-111.781381,43.819093,17,323,278 Classroom,615,60,Smith,SMI,278
SMI,2,268,SMI268,Laboratory,23,Computer Lab,2,726,-111.781485,43.819082,17,321,268 Computer Lab,615,60,Smith,SMI,268
SMI,2,268,SMI268,Laboratory,23,Computer Lab,2,726,-111.781485,43.819082,17,321,268 Computer Lab,690,60,Smith,SMI,268
SMI,2,268,SMI268,Laboratory,23,Computer Lab,2,726,-111.781485,43.819082,17,321,268 Computer Lab,540,60,Smith,SMI,268
SMI,2,268,SMI268,Laboratory,23,Computer Lab,2,726,-111.781485,43.819082,17,321,268 Computer Lab,765,60,Smith,SMI,268
SMI,2,268,SMI268,Laboratory,23,Computer Lab,2,726,-111.781485,43.819082,17,321,268 Computer Lab,915,60,Smith,SMI,268
SMI,2,268,SMI268,Laboratory,23,Computer Lab,2,726,-111.781485,43.819082,17,321,268 Computer Lab,840,60,Smith,SMI,268
SMI,3,331,SMI331,Classroom,37,Classroom,3,550,-111.781601,43.819358,17,331,331 Classroom,480,120,Smith,SMI,331
SMI,3,331,SMI331,Classroom,37,Classroom,3,550,-111.781601,43.819358,17,331,331 Classroom,690,90,Smith,SMI,331
SMI,3,331,SMI331,Classroom,37,Classroom,3,550,-111.781601,43.819358,17,331,331 Classroom,795,90,Smith,SMI,331
SMI,3,331,SMI331,Classroom,37,Classroom,3,550,-111.781601,43.819358,17,331,331 Classroom,615,60,Smith,SMI,331
SMI,3,345,SMI345,Laboratory,24,Computer Lab,3,557,-111.78161,43.819173,17,333,345 Classroom - laptop,765,60,Smith,SMI,345
SMI,3,345,SMI345,Laboratory,24,Computer Lab,3,557,-111.78161,43.819173,17,333,345 Classroom - laptop,690,60,Smith,SMI,345
SMI,3,345,SMI345,Laboratory,24,Computer Lab,3,557,-111.78161,43.819173,17,333,345 Classroom - laptop,615,60,Smith,SMI,345
SMI,3,380,SMI380,Classroom,28,Classroom,3,913,-111.781479,43.818962,17,339,380 Classroom,915,90,Smith,SMI,380
SMI,3,380,SMI380,Classroom,28,Classroom,3,913,-111.781479,43.818962,17,339,380 Classroom,690,60,Smith,SMI,380
SMI,3,380,SMI380,Classroom,28,Classroom,3,913,-111.781479,43.818962,17,339,380 Classroom,465,60,Smith,SMI,380
SMI,3,380,SMI380,Classroom,28,Classroom,3,913,-111.781479,43.818962,17,339,380 Classroom,540,60,Smith,SMI,380
SMI,3,380,SMI380,Classroom,28,Classroom,3,913,-111.781479,43.818962,17,339,380 Classroom,765,60,Smith,SMI,380
SMI,3,380,SMI380,Classroom,28,Classroom,3,913,-111.781479,43.818962,17,339,380 Classroom,615,60,Smith,SMI,380
SMI,3,380,SMI380,Classroom,28,Classroom,3,913,-111.781479,43.818962,17,339,380 Classroom,840,60,Smith,SMI,380
SMI,3,383,SMI383,Classroom,43,Classroom,3,641,-111.781325,43.818969,17,340,383 Classroom,465,60,Smith,SMI,383
SMI,3,383,SMI383,Classroom,43,Classroom,3,641,-111.781325,43.818969,17,340,383 Classroom,540,60,Smith,SMI,383
SMI,3,383,SMI383,Classroom,43,Classroom,3,641,-111.781325,43.818969,17,340,383 Classroom,615,60,Smith,SMI,383
SMI,3,383,SMI383,Classroom,43,Classroom,3,641,-111.781325,43.818969,17,340,383 Classroom,690,60,Smith,SMI,383
SMI,3,383,SMI383,Classroom,43,Classroom,3,641,-111.781325,43.818969,17,340,383 Classroom,765,315,Smith,SMI,383
