building_id,room_id,room_name,Hour,Length of Class,building_name,abbr_building_name,class_number,Full Name of Space
19,104,136 Classroom,840,60,Spori,SPO,136,SPO136
19,104,136 Classroom,765,60,Spori,SPO,136,SPO136
19,104,136 Classroom,915,60,Spori,SPO,136,SPO136
19,104,136 Classroom,990,60,Spori,SPO,136,SPO136
19,104,136 Classroom,630,120,Spori,SPO,136,SPO136
19,105,137 Classroom,615,60,Spori,SPO,137,SPO137
19,105,137 Classroom,690,60,Spori,SPO,137,SPO137
19,105,137 Classroom,765,60,Spori,SPO,137,SPO137
19,105,137 Classroom,840,60,Spori,SPO,137,SPO137
19,105,137 Classroom,465,60,Spori,SPO,137,SPO137
19,105,137 Classroom,540,60,Spori,SPO,137,SPO137
19,107,265 Classroom,540,60,Spori,SPO,265,SPO265
19,107,265 Classroom,615,60,Spori,SPO,265,SPO265
19,107,265 Classroom,690,90,Spori,SPO,265,SPO265
19,107,265 Classroom,795,90,Spori,SPO,265,SPO265
19,108,271 Classroom,840,60,Spori,SPO,271,SPO271
19,108,271 Classroom,540,60,Spori,SPO,271,SPO271
19,108,271 Classroom,615,60,Spori,SPO,271,SPO271
19,108,271 Classroom,465,60,Spori,SPO,271,SPO271
19,108,271 Classroom,690,60,Spori,SPO,271,SPO271
19,108,271 Classroom,765,60,Spori,SPO,271,SPO271
22,34,100 Lecture Hall,765,60,Taylor,TAY,100,TAY100
22,34,100 Lecture Hall,465,60,Taylor,TAY,100,TAY100
22,34,100 Lecture Hall,540,60,Taylor,TAY,100,TAY100
22,34,100 Lecture Hall,615,60,Taylor,TAY,100,TAY100
22,34,100 Lecture Hall,690,60,Taylor,TAY,100,TAY100
22,34,100 Lecture Hall,915,60,Taylor,TAY,100,TAY100
22,34,100 Lecture Hall,840,60,Taylor,TAY,100,TAY100
22,35,105 Lecture Hall,540,60,Taylor,TAY,105,TAY105
22,35,105 Lecture Hall,465,60,Taylor,TAY,105,TAY105
22,35,105 Lecture Hall,690,60,Taylor,TAY,105,TAY105
22,35,105 Lecture Hall,615,60,Taylor,TAY,105,TAY105
22,35,105 Lecture Hall,915,60,Taylor,TAY,105,TAY105
22,35,105 Lecture Hall,765,60,Taylor,TAY,105,TAY105
22,36,106 Lecture Hall,465,60,Taylor,TAY,106,TAY106
22,36,106 Lecture Hall,540,60,Taylor,TAY,106,TAY106
22,36,106 Lecture Hall,915,60,Taylor,TAY,106,TAY106
22,36,106 Lecture Hall,840,60,Taylor,TAY,106,TAY106
22,36,106 Lecture Hall,615,60,Taylor,TAY,106,TAY106
22,36,106 Lecture Hall,765,60,Taylor,TAY,106,TAY106
22,36,106 Lecture Hall,690,60,Taylor,TAY,106,TAY106
22,37,111 Lecture Hall,540,60,Taylor,TAY,111,TAY111
22,37,111 Lecture Hall,765,60,Taylor,TAY,111,TAY111
22,37,111 Lecture Hall,465,60,Taylor,TAY,111,TAY111
22,37,111 Lecture Hall,690,60,Taylor,TAY,111,TAY111
22,37,111 Lecture Hall,615,60,Taylor,TAY,111,TAY111
22,37,111 Lecture Hall,840,60,Taylor,TAY,111,TAY111
22,38,120 Lecture Hall,765,60,Taylor,TAY,120,TAY120
22,38,120 Lecture Hall,690,60,Taylor,TAY,120,TAY120
22,38,120 Lecture Hall,465,60,Taylor,TAY,120,TAY120
22,38,120 Lecture Hall,615,60,Taylor,TAY,120,TAY120
22,38,120 Lecture Hall,540,60,Taylor,TAY,120,TAY120
22,38,120 Lecture Hall,1140,60,Taylor,TAY,120,TAY120
22,39,130 Classroom,840,60,Taylor,TAY,130,TAY130
22,39,130 Classroom,615,60,Taylor,TAY,130,TAY130
22,39,130 Classroom,540,60,Taylor,TAY,130,TAY130
22,39,130 Classroom,465,60,Taylor,TAY,130,TAY130
22,39,130 Classroom,765,60,Taylor,TAY,130,TAY130
22,39,130 Classroom,690,60,Taylor,TAY,130,TAY130
22,40,140 Lecture Hall,690,60,Taylor,TAY,140,TAY140
22,40,140 Lecture Hall,765,60,Taylor,TAY,140,TAY140
22,40,140 Lecture Hall,615,60,Taylor,TAY,140,TAY140
22,40,140 Lecture Hall,540,60,Taylor,TAY,140,TAY140
22,40,140 Lecture Hall,465,60,Taylor,TAY,140,TAY140
22,40,140 Lecture Hall,915,60,Taylor,TAY,140,TAY140
22,40,140 Lecture Hall,840,60,Taylor,TAY,140,TAY140
22,41,144 Lecture Hall,765,60,Taylor,TAY,144,TAY144
22,41,144 Lecture Hall,465,60,Taylor,TAY,144,TAY144
22,41,144 Lecture Hall,690,60,Taylor,TAY,144,TAY144
22,41,144 Lecture Hall,615,60,Taylor,TAY,144,TAY144
22,41,144 Lecture Hall,840,60,Taylor,TAY,144,TAY144
22,41,144 Lecture Hall,915,60,Taylor,TAY,144,TAY144
22,41,144 Lecture Hall,540,60,Taylor,TAY,144,TAY144
22,42,146 Lecture Hall,765,60,Taylor,TAY,146,TAY146
22,42,146 Lecture Hall,690,60,Taylor,TAY,146,TAY146
22,42,146 Lecture Hall,540,60,Taylor,TAY,146,TAY146
22,42,146 Lecture Hall,465,60,Taylor,TAY,146,TAY146
22,42,146 Lecture Hall,840,60,Taylor,TAY,146,TAY146
22,42,146 Lecture Hall,615,60,Taylor,TAY,146,TAY146
22,43,147 Classroom,915,60,Taylor,TAY,147,TAY147
22,43,147 Classroom,540,60,Taylor,TAY,147,TAY147
22,43,147 Classroom,615,60,Taylor,TAY,147,TAY147
22,43,147 Classroom,840,60,Taylor,TAY,147,TAY147
22,43,147 Classroom,1020,90,Taylor,TAY,147,TAY147
22,43,147 Classroom,690,60,Taylor,TAY,147,TAY147
22,43,147 Classroom,765,60,Taylor,TAY,147,TAY147
22,45,160 Cultural Hall,1050,60,Taylor,TAY,160,TAY160
22,45,160 Cultural Hall,720,75,Taylor,TAY,160,TAY160
22,436,160/170/180 Cultural Hall,1050,60,Taylor,TAY,160/170/180,TAY160/170/180
22,436,160/170/180 Cultural Hall,720,75,Taylor,TAY,160/170/180,TAY160/170/180
22,46,170 Cultural Hall,1050,60,Taylor,TAY,170,TAY170
22,47,180 Cultural Hall,1050,60,Taylor,TAY,180,TAY180
22,52,237 Conference,690,60,Taylor,TAY,237,TAY237
22,52,237 Conference,540,60,Taylor,TAY,237,TAY237
22,52,237 Conference,765,60,Taylor,TAY,237,TAY237
22,52,237 Conference,840,60,Taylor,TAY,237,TAY237
22,53,247 Lecture Hall,540,60,Taylor,TAY,247,TAY247
22,53,247 Lecture Hall,690,60,Taylor,TAY,247,TAY247
22,53,247 Lecture Hall,615,60,Taylor,TAY,247,TAY247
22,53,247 Lecture Hall,465,60,Taylor,TAY,247,TAY247
22,53,247 Lecture Hall,840,60,Taylor,TAY,247,TAY247
22,53,247 Lecture Hall,915,60,Taylor,TAY,247,TAY247
22,53,247 Lecture Hall,765,60,Taylor,TAY,247,TAY247
22,54,248 Lecture Hall,540,60,Taylor,TAY,248,TAY248
22,54,248 Lecture Hall,615,60,Taylor,TAY,248,TAY248
22,54,248 Lecture Hall,690,60,Taylor,TAY,248,TAY248
22,54,248 Lecture Hall,840,60,Taylor,TAY,248,TAY248
22,54,248 Lecture Hall,915,60,Taylor,TAY,248,TAY248
22,54,248 Lecture Hall,1020,90,Taylor,TAY,248,TAY248
22,54,248 Lecture Hall,765,60,Taylor,TAY,248,TAY248
22,56,249 Lecture Hall,765,60,Taylor,TAY,249,TAY249
22,56,249 Lecture Hall,690,60,Taylor,TAY,249,TAY249
22,56,249 Lecture Hall,465,60,Taylor,TAY,249,TAY249
22,56,249 Lecture Hall,615,60,Taylor,TAY,249,TAY249
22,56,249 Lecture Hall,915,60,Taylor,TAY,249,TAY249
22,56,249 Lecture Hall,840,60,Taylor,TAY,249,TAY249
22,56,249 Lecture Hall,540,60,Taylor,TAY,249,TAY249
22,57,275 Lecture Hall,615,60,Taylor,TAY,275,TAY275
22,57,275 Lecture Hall,540,60,Taylor,TAY,275,TAY275
22,57,275 Lecture Hall,465,60,Taylor,TAY,275,TAY275
22,57,275 Lecture Hall,765,60,Taylor,TAY,275,TAY275
22,57,275 Lecture Hall,690,60,Taylor,TAY,275,TAY275
22,57,275 Lecture Hall,915,60,Taylor,TAY,275,TAY275
22,57,275 Lecture Hall,840,60,Taylor,TAY,275,TAY275
22,58,276 Lecture Hall,915,60,Taylor,TAY,276,TAY276
22,58,276 Lecture Hall,540,60,Taylor,TAY,276,TAY276
22,58,276 Lecture Hall,615,60,Taylor,TAY,276,TAY276
22,58,276 Lecture Hall,690,60,Taylor,TAY,276,TAY276
22,58,276 Lecture Hall,465,60,Taylor,TAY,276,TAY276
22,58,276 Lecture Hall,765,90,Taylor,TAY,276,TAY276
22,59,278 Lecture Hall,765,60,Taylor,TAY,278,TAY278
22,59,278 Lecture Hall,690,60,Taylor,TAY,278,TAY278
22,59,278 Lecture Hall,615,60,Taylor,TAY,278,TAY278
22,59,278 Lecture Hall,540,60,Taylor,TAY,278,TAY278
22,59,278 Lecture Hall,465,60,Taylor,TAY,278,TAY278
22,59,278 Lecture Hall,915,60,Taylor,TAY,278,TAY278
22,59,278 Lecture Hall,840,60,Taylor,TAY,278,TAY278
22,448,Chapel/Cultural Hall,1050,60,Taylor,TAY,Chapel/Cultural,TAYChapel/Cultural
22,448,Chapel/Cultural Hall,720,75,Taylor,TAY,Chapel/Cultural,TAYChapel/Cultural
